Order ID,Purchase Date,Ship Date,Returned,Return Date,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,SKU,Product Name,Category,Subcategory,Brand,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit 
O901922,2024-07-22,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00710,Family,Bronze,E0008,Customer Care,P0164,SKU-100163,Tefal Kitchen Standard,Home,Kitchen,Tefal,1,816,968,97,70,0,968,871,816,55
O901923,2024-11-16,2024-11-17,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,Normal,Card,WEEKEND10,Weekend 10%,C00560,Student,None,E0053,Customer Care,P0053,SKU-100052,Bosch Cleaning Standard,Home,Cleaning,Bosch,3,1150,1447,434,313,80,4341,3907,3450,457
O901924,2024-03-08,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00198,Student,Bronze,E0006,New Sales,P0130,SKU-100129,Local Beverages Value,Grocery,Beverages,Local,2,16,21,4,3,0,42,38,32,6
O901925,2024-03-22,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Card,NONE,No Promotion,C00500,Business,Bronze,E0032,New Sales,P0026,SKU-100025,Local Women Standard (S),Clothing,Women,Local,1,129,155,0,12,0,155,155,129,26
O901926,2024-12-16,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,EFT,NONE,No Promotion,C00741,Business,None,E0031,Upgrades,P0044,SKU-100043,Philips Cleaning Standard,Home,Cleaning,Philips,3,131,182,16,42,0,546,530,393,137
O901927,2024-12-07,2024-12-13,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00456,Budget,Bronze,E0054,Corporate,P0106,SKU-100105,Samsung Tablets Pro,Electronics,Tablets,Samsung,3,1692,2241,336,511,0,6723,6387,5076,1311
O901928,2024-09-03,2024-09-05,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,Normal,Card,NONE,No Promotion,C00955,Student,None,E0066,Upgrades,P0004,SKU-100003,LG Appliances Eco,Home,Appliances,LG,1,72,93,2,7,0,93,91,72,19
O901929,2024-08-10,2024-08-12,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Partner,Normal,Finance,CLEARANCE15,Clearance 15%,C00205,Business,Bronze,E0007,Upgrades,P0179,SKU-100178,Google Phones Air,Electronics,Phones,Google,2,1497,2370,711,322,45,4740,4029,2994,1035
O901930,2024-02-11,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Card,NONE,No Promotion,C00657,Family,Bronze,E0014,New Sales,P0156,SKU-100155,Anker Accessories Pro,Electronics,Accessories,Anker,4,1383,2280,456,693,0,9120,8664,5532,3132
O901931,2024-03-13,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00623,Student,Gold,E0047,Corporate,P0068,SKU-100067,Samsung Phones Pro,Electronics,Phones,Samsung,2,905,1219,171,181,0,2438,2267,1810,457
O901932,2024-12-16,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,Card,NONE,No Promotion,C00382,Family,None,E0059,New Sales,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,4,1270,1986,397,1132,0,7944,7547,5080,2467
O901933,2024-07-14,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00493,Business,Bronze,E0046,Customer Care,P0109,SKU-100108,Google Phones Max,Electronics,Phones,Google,4,1160,1948,779,1052,0,7792,7013,4640,2373
O901934,2024-09-25,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00745,Business,Bronze,E0064,New Sales,P0096,SKU-100095,Belkin Accessories Plus,Electronics,Accessories,Belkin,2,1532,2221,666,566,0,4442,3776,3064,712
O901935,2024-07-14,2024-07-16,Yes,2024-08-05,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Partner,Normal,Card,WEEKEND10,Weekend 10%,C00592,Student,Bronze,E0049,Customer Care,P0056,SKU-100055,Google Phones Max,Electronics,Phones,Google,2,833,1014,203,274,60,2028,1825,1666,159
O901936,2024-12-09,2024-12-10,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Low,EFT,CLEARANCE15,Clearance 15%,C00937,Student,Silver,E0054,Corporate,P0019,SKU-100018,Local Men Value (L),Clothing,Men,Local,1,17,26,5,3,45,26,21,17,4
O901937,2024-01-14,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,Finance,CLEARANCE15,Clearance 15%,C01090,Family,Silver,E0054,Corporate,P0102,SKU-100101,Samsung Tablets Basic,Electronics,Tablets,Samsung,4,1055,1772,1276,465,0,7088,5812,4220,1592
O901938,2024-10-09,2024-10-14,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,Finance,NONE,No Promotion,C00794,Enterprise,None,E0066,Upgrades,P0145,SKU-100144,Lenovo Laptops Air,Electronics,Laptops,Lenovo,1,1852,2189,44,172,30,2189,2145,1852,293
O901939,2024-06-25,2024-06-30,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Low,EFT,WEEKEND10,Weekend 10%,C00467,Budget,None,E0052,Corporate,P0175,SKU-100174,Local Beverages Eco,Grocery,Beverages,Local,3,11,16,7,3,30,48,41,33,8
O901940,2024-01-23,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Card,NONE,No Promotion,C00989,Family,None,E0008,Customer Care,P0043,SKU-100042,LG Appliances Premium,Home,Appliances,LG,1,144,199,6,15,0,199,193,144,49
O901941,2024-05-23,2024-05-27,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00193,Family,Bronze,E0011,Customer Care,P0149,SKU-100148,Lenovo Tablets Plus,Electronics,Tablets,Lenovo,2,812,1136,227,307,0,2272,2045,1624,421
O901942,2024-12-12,2024-12-16,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Wallet,BUNDLE12,Bundle 12%,C01195,Budget,None,E0052,Corporate,P0115,SKU-100114,Local Kids Premium (S),Clothing,Kids,Local,2,54,71,20,18,80,142,122,108,14
O901943,2024-03-10,2024-03-11,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Low,Cash,NONE,No Promotion,C01192,Family,None,E0058,Customer Care,P0073,SKU-100072,Bosch Cleaning Premium,Home,Cleaning,Bosch,1,560,825,16,65,60,825,809,560,249
O901944,2024-12-05,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,Normal,Card,NONE,No Promotion,C00856,Family,Bronze,E0046,Customer Care,P0086,SKU-100085,Apple Tablets Air,Electronics,Tablets,Apple,1,1197,1644,49,128,0,1644,1595,1197,398
O901945,2024-02-18,2024-02-20,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00642,Student,None,E0053,Customer Care,P0162,SKU-100161,Google Phones Air,Electronics,Phones,Google,2,1068,1278,435,318,80,2556,2121,2136,-15
O901946,2024-10-14,2024-10-19,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Normal,Card,BUNDLE12,Bundle 12%,C00212,Family,Bronze,E0054,Corporate,P0107,SKU-100106,Local Household Eco,Grocery,Household,Local,1,24,36,4,5,0,36,32,24,8
O901947,2024-01-25,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Low,Finance,WEEKEND10,Weekend 10%,C01190,Business,Silver,E0007,Upgrades,P0166,SKU-100165,Local Men Standard (M),Clothing,Men,Local,1,66,101,10,7,0,101,91,66,25
O901948,2024-04-23,2024-04-30,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Low,EFT,NONE,No Promotion,C00713,Family,None,E0025,New Sales,P0127,SKU-100126,LG Appliances Value,Home,Appliances,LG,2,167,231,0,37,30,462,462,334,128
O901949,2024-12-18,2024-12-23,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,Low,EFT,LOYALTY5,Loyalty 5%,C00675,Budget,None,E0035,Corporate,P0135,SKU-100134,Local Kids Value (S),Clothing,Kids,Local,1,91,149,7,11,0,149,142,91,51
O901950,2024-04-30,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C01057,Family,Gold,E0043,Customer Care,P0096,SKU-100095,Belkin Accessories Plus,Electronics,Accessories,Belkin,3,1532,2221,1133,442,0,6663,5530,4596,934
O901951,2024-03-15,2024-03-18,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Partner,Normal,Card,LOYALTY5,Loyalty 5%,C00987,Business,Silver,E0036,Customer Care,P0040,SKU-100039,Samsung Tablets Max,Electronics,Tablets,Samsung,1,1037,1494,105,208,45,1494,1389,1037,352
O901952,2024-05-10,2024-05-17,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,Normal,Wallet,LOYALTY5,Loyalty 5%,C00378,Business,None,E0042,Upgrades,P0180,SKU-100179,Anker Accessories Pro,Electronics,Accessories,Anker,4,1255,2147,429,653,60,8588,8159,5020,3139
O901953,2024-04-29,2024-05-04,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00385,Business,Gold,E0052,Corporate,P0047,SKU-100046,Bosch Cleaning Standard,Home,Cleaning,Bosch,1,774,1348,229,168,80,1348,1119,774,345
O901954,2024-01-27,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00516,Student,None,E0041,New Sales,P0143,SKU-100142,Dell Laptops Pro,Electronics,Laptops,Dell,2,1018,1343,269,363,0,2686,2417,2036,381
O901955,2024-01-24,2024-01-30,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,High,Card,CLEARANCE15,Clearance 15%,C00820,Family,Bronze,E0067,New Sales,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,2,1270,1986,675,264,80,3972,3297,2540,757
O901956,2024-11-08,2024-11-13,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Low,Finance,NONE,No Promotion,C00952,Student,Silver,E0018,Corporate,P0138,SKU-100137,Local Beverages Value,Grocery,Beverages,Local,3,5,7,1,2,30,21,20,15,5
O901957,2024-04-20,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,High,Card,LOYALTY5,Loyalty 5%,C00191,Student,Bronze,E0054,Corporate,P0085,SKU-100084,Local Kids Standard (L),Clothing,Kids,Local,2,60,73,7,21,0,146,139,120,19
O901958,2024-01-06,,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C00980,Family,None,E0018,Corporate,P0008,SKU-100007,Local Men Eco (L),Clothing,Men,Local,3,44,59,21,12,0,177,156,132,24
O901959,2024-04-27,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,High,EFT,NONE,No Promotion,C00350,Business,Bronze,E0035,Corporate,P0166,SKU-100165,Local Men Standard (M),Clothing,Men,Local,4,66,101,12,59,0,404,392,264,128
O901960,2024-10-05,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,Low,Finance,CLEARANCE15,Clearance 15%,C00481,Family,Bronze,E0056,Corporate,P0048,SKU-100047,Local Household Eco,Grocery,Household,Local,1,11,15,3,2,0,15,12,11,1
O901961,2024-05-23,2024-05-25,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Low,EFT,BUNDLE12,Bundle 12%,C00555,Student,Bronze,E0020,New Sales,P0142,SKU-100141,Logitech Accessories Max,Electronics,Accessories,Logitech,1,815,1212,170,83,45,1212,1042,815,227
O901962,2024-06-21,2024-06-25,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,Card,BUNDLE12,Bundle 12%,C00187,Business,Silver,E0016,Upgrades,P0180,SKU-100179,Anker Accessories Pro,Electronics,Accessories,Anker,1,1255,2147,365,143,45,2147,1782,1255,527
O901963,2024-04-08,2024-04-12,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Low,EFT,CLEARANCE15,Clearance 15%,C00720,Student,Silver,E0025,New Sales,P0127,SKU-100126,LG Appliances Value,Home,Appliances,LG,1,167,231,35,16,0,231,196,167,29
O901964,2024-12-07,2024-12-14,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,High,Card,WEEKEND10,Weekend 10%,C00115,Enterprise,None,E0066,Upgrades,P0024,SKU-100023,Samsung Appliances Eco,Home,Appliances,Samsung,1,291,410,49,29,0,410,361,291,70
O901965,2024-07-14,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,Finance,LOYALTY5,Loyalty 5%,C00372,Budget,Silver,E0023,Customer Care,P0069,SKU-100068,Samsung Phones Basic,Electronics,Phones,Samsung,3,1931,2296,551,507,0,6888,6337,5793,544
O901966,2024-02-17,2024-02-22,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Normal,Card,NONE,No Promotion,C00355,Family,Gold,E0022,Customer Care,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,1,1270,1986,99,151,45,1986,1887,1270,617
O901967,2024-11-19,2024-11-26,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Normal,Card,NONE,No Promotion,C00034,Student,None,E0030,Corporate,P0156,SKU-100155,Anker Accessories Pro,Electronics,Accessories,Anker,1,1383,2280,68,332,30,2280,2212,1383,829
O901968,2024-09-21,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00385,Business,Gold,E0035,Corporate,P0132,SKU-100131,Local Snacks Premium,Grocery,Snacks,Local,2,21,37,9,10,0,74,65,42,23
O901969,2024-08-11,,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,In-Store,Normal,Finance,CLEARANCE15,Clearance 15%,C00968,Student,None,E0048,Customer Care,P0054,SKU-100053,Dell Laptops Pro,Electronics,Laptops,Dell,2,601,736,221,100,0,1472,1251,1202,49
O901970,2024-11-13,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00360,Business,Bronze,E0037,Corporate,P0074,SKU-100073,Local Women Standard (L),Clothing,Women,Local,1,60,86,12,6,0,86,74,60,14
O901971,2024-03-24,2024-03-31,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,High,Cash,BUNDLE12,Bundle 12%,C00419,Budget,None,E0044,Customer Care,P0069,SKU-100068,Samsung Phones Basic,Electronics,Phones,Samsung,3,1931,2296,1171,457,80,6888,5717,5793,-76
O901972,2024-08-04,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,High,Card,CLEARANCE15,Clearance 15%,C00983,Family,Bronze,E0002,Corporate,P0070,SKU-100069,Samsung Phones Basic,Electronics,Phones,Samsung,1,1170,1721,258,117,0,1721,1463,1170,293
O901973,2024-09-24,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,Card,NONE,No Promotion,C00830,Business,None,E0043,Customer Care,P0121,SKU-100120,Local Kids Premium (S),Clothing,Kids,Local,1,84,133,0,20,0,133,133,84,49
O901974,2024-05-20,2024-05-23,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Normal,Finance,LOYALTY5,Loyalty 5%,C00562,Family,None,E0018,Corporate,P0088,SKU-100087,Local Household Value,Grocery,Household,Local,3,10,17,4,4,80,51,47,30,17
O901975,2024-12-24,2024-12-25,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Low,Card,NONE,No Promotion,C00922,Student,None,E0069,New Sales,P0111,SKU-100110,Apple Phones Plus,Electronics,Phones,Apple,3,1827,2201,198,512,60,6603,6405,5481,924
O901976,2024-09-25,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Normal,Finance,LOYALTY5,Loyalty 5%,C00902,Student,Bronze,E0011,Customer Care,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,1,95,128,6,18,0,128,122,95,27
O901977,2024-10-04,2024-10-10,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Normal,Cash,NONE,No Promotion,C00858,Budget,None,E0056,Corporate,P0092,SKU-100091,Apple Tablets Max,Electronics,Tablets,Apple,2,1837,2353,0,376,80,4706,4706,3674,1032
O901978,2024-07-07,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,High,EFT,LOYALTY5,Loyalty 5%,C01153,Student,Bronze,E0024,Customer Care,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,2,95,128,26,18,0,256,230,190,40
O901979,2024-12-28,2025-01-02,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Online,Normal,EFT,CLEARANCE15,Clearance 15%,C00664,Enterprise,Gold,E0003,New Sales,P0072,SKU-100071,Lenovo Laptops Basic,Electronics,Laptops,Lenovo,2,1294,1564,532,389,30,3128,2596,2588,8
O901980,2024-03-26,,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,In-Store,Normal,Wallet,LOYALTY5,Loyalty 5%,C01149,Family,Silver,E0056,Corporate,P0046,SKU-100045,Dell Laptops Max,Electronics,Laptops,Dell,1,620,745,37,57,0,745,708,620,88
O901981,2024-06-14,2024-06-21,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Partner,Normal,EFT,WEEKEND10,Weekend 10%,C00677,Business,Bronze,E0008,Customer Care,P0034,SKU-100033,Logitech Accessories Max,Electronics,Accessories,Logitech,2,1447,2153,560,562,60,4306,3746,2894,852
O901982,2024-10-20,2024-10-22,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Normal,Card,BUNDLE12,Bundle 12%,C00147,Budget,Bronze,E0053,Customer Care,P0132,SKU-100131,Local Snacks Premium,Grocery,Snacks,Local,4,21,37,18,10,60,148,130,84,46
O901983,2024-02-10,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Low,EFT,WEEKEND10,Weekend 10%,C01049,Budget,Silver,E0045,Upgrades,P0083,SKU-100082,Bosch Appliances Value,Home,Appliances,Bosch,4,731,1092,568,570,0,4368,3800,2924,876
O901984,2024-05-30,2024-06-05,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Partner,Normal,EFT,CLEARANCE15,Clearance 15%,C00683,Budget,Silver,E0011,Customer Care,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,4,1270,1986,1192,540,80,7944,6752,5080,1672
O901985,2024-07-17,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,High,Card,LOYALTY5,Loyalty 5%,C00718,Student,None,E0068,Corporate,P0118,SKU-100117,Apple Phones Air,Electronics,Phones,Apple,1,1036,1587,79,121,0,1587,1508,1036,472
O901986,2024-05-12,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00442,Student,Silver,E0033,Upgrades,P0109,SKU-100108,Google Phones Max,Electronics,Phones,Google,2,1160,1948,662,485,0,3896,3234,2320,914
O901987,2024-07-08,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,Low,Finance,LOYALTY5,Loyalty 5%,C00215,Family,Gold,E0069,New Sales,P0060,SKU-100059,Local Kids Eco (L),Clothing,Kids,Local,2,89,151,15,43,0,302,287,178,109
O901988,2024-08-24,2024-08-28,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,High,Card,LOYALTY5,Loyalty 5%,C00451,Family,None,E0016,Upgrades,P0115,SKU-100114,Local Kids Premium (S),Clothing,Kids,Local,1,54,71,4,10,60,71,67,54,13
O901989,2024-10-10,2024-10-15,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,High,Card,LOYALTY5,Loyalty 5%,C01103,Family,Silver,E0041,New Sales,P0114,SKU-100113,Apple Phones Pro,Electronics,Phones,Apple,4,1677,2302,645,685,60,9208,8563,6708,1855
O901990,2024-12-30,2025-01-02,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,Finance,CLEARANCE15,Clearance 15%,C00559,Business,None,E0037,Corporate,P0157,SKU-100156,Local Household Premium,Grocery,Household,Local,2,15,28,8,4,30,56,48,30,18
O901991,2024-05-24,,Yes,2024-06-21,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00057,Business,Silver,E0031,Upgrades,P0065,SKU-100064,Local Beverages Eco,Grocery,Beverages,Local,1,9,12,2,1,0,12,10,9,1
O901992,2024-06-01,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Normal,Card,NONE,No Promotion,C00957,Budget,None,E0046,Customer Care,P0108,SKU-100107,Samsung Phones Max,Electronics,Phones,Samsung,1,1522,2184,44,171,0,2184,2140,1522,618
O901993,2024-01-24,2024-01-29,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Low,Cash,NONE,No Promotion,C00426,Business,Bronze,E0008,Customer Care,P0167,SKU-100166,Belkin Accessories Plus,Electronics,Accessories,Belkin,3,510,848,76,370,45,2544,2468,1530,938
O901994,2024-09-25,2024-10-02,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,EFT,LOYALTY5,Loyalty 5%,C00308,Budget,Bronze,E0031,Upgrades,P0130,SKU-100129,Local Beverages Value,Grocery,Beverages,Local,3,16,21,4,5,45,63,59,48,11
O901995,2024-12-09,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Cash,NONE,No Promotion,C00267,Budget,None,E0053,Customer Care,P0052,SKU-100051,Local Women Premium (M),Clothing,Women,Local,4,113,149,0,89,0,596,596,452,144
